txn_id,ts,store_id,product_sku,product_name,qty,amount_krw,payment_method,status
T108557,2026-05-13T19:31:02,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,samsung_pay,OK
T108558,2026-05-13T20:50:06,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,samsung_pay,OK
T108559,2026-05-13T13:14:56,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,cash,OK
T108560,2026-05-13T17:21:45,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,samsung_pay,OK
T108561,2026-05-13T13:22:33,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T108562,2026-05-13T10:40:56,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,2,76000,cash,OK
T108563,2026-05-13T18:35:23,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,0,cash,STOCK_SHORTAGE
T108564,2026-05-13T21:00:40,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,0,samsung_pay,POS_DOWN
T108565,2026-05-13T21:52:08,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,cash,OK
T108566,2026-05-13T15:46:40,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,cash,OK
T108567,2026-05-13T12:36:08,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,kakao_pay,OK
T108568,2026-05-13T10:54:06,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,naver_pay,OK
T108569,2026-05-13T15:58:44,SEL-001,ASR-005,아이오페 더마 리페어 크림 50ml,2,176000,naver_pay,OK
T108570,2026-05-13T12:36:05,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,2,156000,naver_pay,OK
T108571,2026-05-13T21:16:22,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,kakao_pay,OK
T108572,2026-05-13T19:28:09,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,card,OK
T108573,2026-05-13T13:16:50,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,0,card,TERMINAL_TIMEOUT
T108574,2026-05-13T16:23:26,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,kakao_pay,OK
T108575,2026-05-13T19:20:06,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,cash,OK
T108576,2026-05-13T18:23:31,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,kakao_pay,OK
T108577,2026-05-13T12:08:45,SEL-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,cash,OK
T108578,2026-05-13T13:20:55,SEL-001,INF-001,그린티 씨드 세럼 80ml,2,70000,card,OK
T108579,2026-05-13T13:05:30,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,samsung_pay,OK
T108580,2026-05-13T21:06:14,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,cash,OK
T108581,2026-05-13T14:33:14,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,samsung_pay,OK
T108582,2026-05-13T19:28:47,SEL-001,INF-004,노세범 미네랄 파우더 5g,3,24000,samsung_pay,OK
T108583,2026-05-13T12:07:10,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,3,114000,card,OK
T108584,2026-05-13T19:54:33,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,samsung_pay,OK
T108585,2026-05-13T13:08:11,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,3,72000,samsung_pay,OK
T108586,2026-05-13T10:19:58,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,cash,OK
T108587,2026-05-13T10:43:03,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,naver_pay,OK
T108588,2026-05-13T21:38:35,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,cash,OK
T108589,2026-05-13T12:23:10,SEL-001,INF-004,노세범 미네랄 파우더 5g,3,24000,naver_pay,OK
T108590,2026-05-13T12:40:29,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,samsung_pay,OK
T108591,2026-05-13T21:14:10,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,kakao_pay,OK
T108592,2026-05-13T20:46:03,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,naver_pay,OK
T108593,2026-05-13T18:37:33,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,card,OK
T108594,2026-05-13T19:38:39,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,0,naver_pay,TERMINAL_TIMEOUT
T108595,2026-05-13T13:08:49,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,samsung_pay,OK
T108596,2026-05-13T18:37:47,SEL-001,ATM-003,허니 콜라겐 마스크 5매,2,19000,samsung_pay,OK
T108597,2026-05-13T19:12:12,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,card,OK
T108598,2026-05-13T19:28:08,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,0,naver_pay,PAYMENT_FAIL
T108599,2026-05-13T18:13:11,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,card,OK
T108600,2026-05-13T20:39:41,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,cash,OK
T108601,2026-05-13T13:24:12,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,card,OK
T108602,2026-05-13T18:41:50,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,kakao_pay,OK
T108603,2026-05-13T13:32:15,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,0,cash,POS_DOWN
T108604,2026-05-13T11:08:05,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,2,36000,naver_pay,OK
T108605,2026-05-13T19:37:27,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,0,samsung_pay,PAYMENT_FAIL
T108606,2026-05-13T14:07:36,SEL-001,ETD-005,수분 톤업 베이스 핑크,2,32000,cash,OK
T108607,2026-05-13T19:17:18,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,card,OK
T108608,2026-05-13T15:36:37,SEL-001,ATM-003,허니 콜라겐 마스크 5매,2,19000,naver_pay,OK
T108609,2026-05-13T12:05:59,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,naver_pay,OK
T108610,2026-05-13T14:27:25,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,2,0,card,PAYMENT_FAIL
T108611,2026-05-13T20:03:03,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,samsung_pay,OK
T108612,2026-05-13T16:24:03,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,0,card,TERMINAL_TIMEOUT
T108613,2026-05-13T15:21:53,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,0,card,POS_DOWN
T108614,2026-05-13T09:24:55,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,kakao_pay,OK
T108615,2026-05-13T13:49:59,SEL-001,ETD-004,드로잉 아이브로우 자동연필,3,13500,kakao_pay,OK
T108616,2026-05-13T20:28:40,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,naver_pay,OK
T108617,2026-05-13T13:58:23,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,card,OK
T108618,2026-05-13T21:06:11,SEL-001,ATM-001,그린에디션 세럼인 토너 200ml,2,44000,samsung_pay,OK
T108619,2026-05-13T15:54:30,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,0,samsung_pay,TERMINAL_TIMEOUT
T108620,2026-05-13T17:33:59,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,card,OK
T108621,2026-05-13T10:24:09,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,cash,OK
T108622,2026-05-13T19:43:18,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,kakao_pay,OK
T108623,2026-05-13T12:09:36,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,cash,OK
T108624,2026-05-13T14:52:48,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,samsung_pay,OK
T108625,2026-05-13T19:27:38,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,naver_pay,OK
T108626,2026-05-13T21:03:13,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,kakao_pay,OK
T108627,2026-05-13T12:59:13,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,cash,OK
T108628,2026-05-13T15:55:24,SEL-001,ATM-006,솝베리 클렌징 오일,2,38000,cash,OK
T108629,2026-05-13T15:31:19,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,0,kakao_pay,POS_DOWN
T108630,2026-05-13T22:21:10,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,samsung_pay,OK
T108631,2026-05-13T18:23:38,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,samsung_pay,OK
T108632,2026-05-13T14:38:28,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,cash,OK
T108633,2026-05-13T11:53:41,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,samsung_pay,OK
T108634,2026-05-13T13:48:51,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,samsung_pay,OK
T108635,2026-05-13T10:27:02,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T108636,2026-05-13T20:36:38,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,1,0,kakao_pay,STOCK_SHORTAGE
T108637,2026-05-13T13:11:16,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,0,kakao_pay,POS_DOWN
T108638,2026-05-13T13:40:29,SEL-001,ATM-002,이데알 글로우 비비크림,3,0,naver_pay,PAYMENT_FAIL
T108639,2026-05-13T15:35:01,SEL-001,ETD-005,수분 톤업 베이스 핑크,2,32000,naver_pay,OK
T108640,2026-05-13T19:23:57,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,3,114000,samsung_pay,OK
T108641,2026-05-13T15:20:16,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,naver_pay,OK
T108642,2026-05-13T16:36:49,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,kakao_pay,OK
T108643,2026-05-13T19:59:10,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,kakao_pay,OK
T108644,2026-05-13T12:33:10,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,kakao_pay,OK
T108645,2026-05-13T17:31:56,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,0,cash,PAYMENT_FAIL
T108646,2026-05-13T17:41:55,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,2,56000,samsung_pay,OK
T108647,2026-05-13T19:14:03,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,card,OK
T108648,2026-05-13T17:25:28,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,naver_pay,OK
T108649,2026-05-13T13:06:06,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,3,114000,samsung_pay,OK
T108650,2026-05-13T18:54:10,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,naver_pay,OK
T108651,2026-05-13T18:09:29,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,card,OK
T108652,2026-05-13T09:00:46,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,kakao_pay,OK
T108653,2026-05-13T20:41:24,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,naver_pay,OK
T108654,2026-05-13T20:22:28,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,card,OK
T108655,2026-05-13T17:15:24,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,card,OK
T108656,2026-05-13T13:51:26,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,-78000,cash,REFUND
T108657,2026-05-13T12:36:53,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,samsung_pay,OK
T108658,2026-05-13T15:20:33,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,samsung_pay,OK
T108659,2026-05-13T12:46:49,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,kakao_pay,OK
T108660,2026-05-13T10:05:29,SEL-001,INF-003,화산송이 모공 마스크 100ml,2,24000,samsung_pay,OK
T108661,2026-05-13T21:31:01,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,cash,OK
T108662,2026-05-13T20:37:03,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,samsung_pay,OK
T108663,2026-05-13T16:40:06,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,2,56000,cash,OK
T108664,2026-05-13T14:10:31,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,0,card,POS_DOWN
T108665,2026-05-13T09:25:40,SEL-001,ATM-002,이데알 글로우 비비크림,2,50000,cash,OK
T108666,2026-05-13T13:00:38,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,0,samsung_pay,PAYMENT_FAIL
T108667,2026-05-13T12:40:43,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,card,OK
T108668,2026-05-13T17:24:06,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,samsung_pay,OK
T108669,2026-05-13T19:02:00,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,0,card,POS_DOWN
T108670,2026-05-13T21:48:08,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,cash,OK
T108671,2026-05-13T17:13:55,SEL-001,ATM-002,이데알 글로우 비비크림,1,0,card,STOCK_SHORTAGE
T108672,2026-05-13T11:53:04,SEL-001,ASR-001,설화수 자음생크림 60ml,2,470000,card,OK
T108673,2026-05-13T19:36:12,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,card,OK
T108674,2026-05-13T19:58:29,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,card,OK
T108675,2026-05-13T10:07:18,SEL-001,ATM-002,이데알 글로우 비비크림,1,0,cash,STOCK_SHORTAGE
T108676,2026-05-13T13:11:35,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T108677,2026-05-13T15:49:08,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,3,54000,kakao_pay,OK
T108678,2026-05-13T16:24:07,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,-28000,cash,REFUND
T108679,2026-05-13T09:50:09,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,naver_pay,OK
T108680,2026-05-13T15:20:02,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,samsung_pay,OK
T108681,2026-05-13T21:05:54,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,kakao_pay,OK
T108682,2026-05-13T20:16:40,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,kakao_pay,OK
T108683,2026-05-13T18:21:00,SEL-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,kakao_pay,OK
T108684,2026-05-13T18:08:26,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,samsung_pay,OK
T108685,2026-05-13T11:29:40,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,card,OK
T108686,2026-05-13T20:12:09,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,samsung_pay,OK
T108687,2026-05-13T18:40:08,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,cash,OK
T108688,2026-05-13T16:53:46,SEL-001,ASR-002,설화수 윤조에센스 90ml,2,290000,naver_pay,OK
T108689,2026-05-13T20:11:32,SEL-001,ATM-006,솝베리 클렌징 오일,1,0,samsung_pay,POS_DOWN
T108690,2026-05-13T17:02:58,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,2,156000,samsung_pay,OK
T108691,2026-05-13T10:37:58,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,cash,OK
T108692,2026-05-13T12:24:02,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,naver_pay,OK
T108693,2026-05-13T20:41:19,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,0,card,PAYMENT_FAIL
T108694,2026-05-13T13:45:31,SEL-001,INF-004,노세범 미네랄 파우더 5g,3,24000,naver_pay,OK
T108695,2026-05-13T14:16:53,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,kakao_pay,OK
T108696,2026-05-13T21:22:29,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,0,cash,TERMINAL_TIMEOUT
T108697,2026-05-13T11:12:16,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,samsung_pay,OK
T108698,2026-05-13T18:11:33,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,2,36000,samsung_pay,OK
T108699,2026-05-13T21:49:11,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,kakao_pay,OK
T108700,2026-05-13T13:46:34,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,kakao_pay,OK
T108701,2026-05-13T19:49:51,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,3,126000,kakao_pay,OK
T108702,2026-05-13T18:41:03,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,2,0,card,POS_DOWN
T108703,2026-05-13T12:06:54,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,naver_pay,OK
T108704,2026-05-13T13:57:58,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,samsung_pay,OK
T108705,2026-05-13T12:15:19,SEL-001,ASR-002,설화수 윤조에센스 90ml,3,435000,samsung_pay,OK
T108706,2026-05-13T14:26:32,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,naver_pay,OK
T108707,2026-05-13T17:46:48,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,2,56000,kakao_pay,OK
T108708,2026-05-13T14:57:40,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,samsung_pay,OK
T108709,2026-05-13T20:39:35,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,cash,OK
T108710,2026-05-13T18:04:50,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,cash,OK
T108711,2026-05-13T16:00:06,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,0,card,STOCK_SHORTAGE
T108712,2026-05-13T14:49:33,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T108713,2026-05-13T10:15:39,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,0,kakao_pay,PAYMENT_FAIL
T108714,2026-05-13T17:56:46,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,0,card,POS_DOWN
T108715,2026-05-13T15:57:38,SEL-001,ETD-003,디어 달링 워터젤 틴트,2,18000,kakao_pay,OK
T108716,2026-05-13T20:52:47,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,card,OK
T108717,2026-05-13T20:23:04,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,card,OK
T108718,2026-05-13T10:41:37,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,card,OK
T108719,2026-05-13T12:31:14,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,kakao_pay,OK
T108720,2026-05-13T15:18:09,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,naver_pay,OK
T108721,2026-05-13T09:40:33,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,samsung_pay,OK
T108722,2026-05-13T20:51:28,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,card,OK
T108723,2026-05-13T11:15:05,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,naver_pay,OK
T108724,2026-05-13T16:54:56,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,0,card,PAYMENT_FAIL
T108725,2026-05-13T13:11:27,SEL-001,ATM-006,솝베리 클렌징 오일,2,38000,samsung_pay,OK
T108726,2026-05-13T10:24:42,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,card,OK
T108727,2026-05-13T13:12:32,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,naver_pay,OK
T108728,2026-05-13T20:04:26,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,naver_pay,OK
T108729,2026-05-13T19:53:20,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,0,naver_pay,PAYMENT_FAIL
T108730,2026-05-13T13:30:16,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,cash,OK
T108731,2026-05-13T20:08:50,SEL-001,ETD-005,수분 톤업 베이스 핑크,2,32000,samsung_pay,OK
T108732,2026-05-13T18:21:52,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,naver_pay,OK
T108733,2026-05-13T17:11:59,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,kakao_pay,OK
T108734,2026-05-13T09:41:17,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,0,kakao_pay,POS_DOWN
T108735,2026-05-13T18:39:25,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,cash,OK
T108736,2026-05-13T16:20:51,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,card,OK
T108737,2026-05-13T19:28:45,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,samsung_pay,OK
T108738,2026-05-13T22:27:38,SEL-001,INF-006,그린티 클렌징 폼 150ml,2,22000,naver_pay,OK
T108739,2026-05-13T14:15:59,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,0,samsung_pay,POS_DOWN
T108740,2026-05-13T18:47:22,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,samsung_pay,OK
T108741,2026-05-13T20:23:25,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,cash,OK
T108742,2026-05-13T18:13:06,SEL-001,INF-006,그린티 클렌징 폼 150ml,2,22000,kakao_pay,OK
T108743,2026-05-13T17:53:31,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,card,OK
T108744,2026-05-13T19:07:04,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,samsung_pay,OK
T108745,2026-05-13T14:12:26,SEL-001,INF-005,마이립밤 코코넛 3.5g,2,13000,samsung_pay,OK
T108746,2026-05-13T12:05:21,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,naver_pay,OK
T108747,2026-05-13T16:35:30,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,0,kakao_pay,PAYMENT_FAIL
T108748,2026-05-13T21:56:38,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,naver_pay,OK
T108749,2026-05-13T18:05:58,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,2,84000,kakao_pay,OK
T108750,2026-05-13T17:49:49,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,cash,OK
T108751,2026-05-13T12:27:50,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,card,OK
T108752,2026-05-13T15:49:09,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,naver_pay,OK
T108753,2026-05-13T15:34:42,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,samsung_pay,OK
T108754,2026-05-13T18:30:30,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,cash,OK
T108755,2026-05-13T19:03:44,SEL-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,kakao_pay,OK
T108756,2026-05-13T10:24:24,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,samsung_pay,OK
T108757,2026-05-13T22:34:20,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,naver_pay,OK
T108758,2026-05-13T20:18:05,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,samsung_pay,OK
T108759,2026-05-13T11:57:05,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,naver_pay,OK
T108760,2026-05-13T14:01:10,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,1,0,naver_pay,TERMINAL_TIMEOUT
T108761,2026-05-13T10:45:44,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,cash,OK
T108762,2026-05-13T13:14:43,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,samsung_pay,OK
T108763,2026-05-13T12:42:05,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,2,56000,samsung_pay,OK
T108764,2026-05-13T18:03:53,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,naver_pay,OK
T108765,2026-05-13T17:28:05,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,kakao_pay,OK
T108766,2026-05-13T21:19:59,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,0,kakao_pay,POS_DOWN
T108767,2026-05-13T19:52:43,SEL-001,ASR-001,설화수 자음생크림 60ml,2,470000,cash,OK
T108768,2026-05-13T16:18:07,SEL-001,ATM-003,허니 콜라겐 마스크 5매,2,19000,kakao_pay,OK
T108769,2026-05-13T20:32:13,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T108770,2026-05-13T20:14:54,SEL-001,ASR-002,설화수 윤조에센스 90ml,3,435000,cash,OK
T108771,2026-05-13T12:21:29,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,cash,OK
T108772,2026-05-13T15:03:29,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,kakao_pay,OK
T108773,2026-05-13T09:46:24,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,naver_pay,OK
T108774,2026-05-13T18:22:01,SEL-001,ETD-005,수분 톤업 베이스 핑크,2,32000,cash,OK
T108775,2026-05-13T11:03:26,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,samsung_pay,OK
